ukprn,he provider,academic year,surplus_vs_income,staff_vs_income,unrestricted_vs_income,ext_borrow_vs_income,net_assets_vs_expend,current_assets_vs_liability,ops_cash_vs_income,net_liquidity_days,debt_service_ratio,avg_salary,avg_remuneration,academic_salary,ps_staff_salary,uk_vs_total_fees,total_fees_vs_income,fbg_vs_income,research_vs_income,donate_vs_income,reside_cater_vs_income,total_income,tuition_fees,finance_vs_expend,depreciate_amort_vs_expend,staff_vs_expend,capital_vs_expend,total_expenditure,vc_bonus_vs_salary,vc_avg_salary,vc_avg_remunerate,vc_median_salary,vc_median_remunerate,provider region,provider country,russell group filter,pre 92 filter,post 92 filter
10001653.0,Conservatoire for Dance and Drama,2016/17,-0.001,0.025,0.032,0.008,12.699,5.099,0.004,15.328,inf,34.077,39.0,,,0.61,0.649,0.351,0.0,0.0,0.0,20271.0,13163.0,0.0,0.0,0.025,0.0,20292.0,0.0,2.406,2.179,0.0,0.0,London,England,Non-member,Non-member,Non-member
10001653.0,Conservatoire for Dance and Drama,2017/18,-0.001,0.023,0.029,0.0,11.732,7.245,-0.006,12.483,-inf,44.25,60.375,,44.25,0.561,0.655,0.345,0.0,0.0,0.0,21418.0,14032.0,0.0,0.0,0.023,0.031,21435.0,0.0,1.966,1.491,3.0,3.0,London,England,Non-member,Non-member,Non-member
10001653.0,Conservatoire for Dance and Drama,2018/19,0.008,0.021,0.033,0.0,13.794,2.119,0.036,24.905,inf,42.4,47.2,89.0,37.222,0.543,0.638,0.362,0.0,0.0,0.0,22983.0,14660.0,0.0,0.0,0.021,0.078,22810.0,0.0,2.099,1.949,2.7,2.7,London,England,Non-member,Non-member,Non-member
10001653.0,Conservatoire for Dance and Drama,2019/20,0.049,0.039,0.106,0.0,40.703,13.107,-0.002,41.584,-inf,52.5,58.2,,52.5,0.523,0.661,0.337,0.0,0.0,0.0,15016.0,9925.0,0.0,0.0,0.041,0.006,14285.0,0.0,1.829,1.701,2.3,2.3,London,England,Non-member,Non-member,Non-member
10001653.0,Conservatoire for Dance and Drama,2020/21,-0.022,0.044,0.079,0.0,28.138,6.763,-0.037,30.566,-inf,63.0,69.9,,63.0,0.562,0.659,0.341,0.0,0.0,0.0,15802.0,10406.0,0.0,0.0,0.043,0.0,16150.0,0.0,1.587,1.702,1.85,1.85,London,England,Non-member,Non-member,Non-member
10001726.0,Coventry University,2016/17,0.047,0.514,0.896,0.596,354.628,3.097,0.129,305.575,5.261,38.224,47.917,,,0.554,0.777,0.07,0.049,0.001,0.037,330402.0,256852.0,0.037,0.05,0.54,0.269,314945.0,0.0,7.037,6.574,0.0,0.0,West Midlands,England,Non-member,Non-member,Member
10001726.0,Coventry University,2017/18,0.043,0.504,0.847,0.539,333.442,2.551,0.188,251.575,6.839,40.329,51.007,44.963,36.884,0.547,0.792,0.072,0.027,0.0,0.042,368726.0,292004.0,0.032,0.058,0.527,0.248,352784.0,0.011,6.72,6.274,7.6,8.4,West Midlands,England,Non-member,Non-member,Member
10001726.0,Coventry University,2018/19,0.037,0.508,0.784,0.65,306.536,2.456,0.132,212.016,3.209,38.011,49.312,44.02,33.49,0.533,0.751,0.067,0.029,0.0,0.064,403461.0,303142.0,0.035,0.063,0.527,0.331,388671.0,0.081,7.129,6.956,7.5,8.5,West Midlands,England,Non-member,Non-member,Member
10001726.0,Coventry University,2019/20,0.032,0.493,0.615,0.605,240.588,2.392,0.116,179.292,3.641,40.41,50.731,45.942,36.109,0.523,0.781,0.069,0.034,0.001,0.046,428279.0,334658.0,0.032,0.075,0.509,0.093,414424.0,0.08,6.83,7.274,7.7,9.7,West Midlands,England,Non-member,Non-member,Member
10001726.0,Coventry University,2020/21,0.035,0.479,0.578,0.59,227.021,2.311,0.216,230.627,6.361,38.493,49.186,43.055,34.805,0.518,0.787,0.067,0.041,0.0,0.028,435633.0,342778.0,0.035,0.08,0.496,0.105,420562.0,0.132,7.3,7.502,7.6,8.8,West Midlands,England,Non-member,Non-member,Member
10001883.0,De Montfort University,2016/17,0.088,0.498,0.671,0.423,272.349,2.153,0.176,145.505,7.454,37.676,47.655,,,0.792,0.831,0.086,0.02,0.002,0.023,204873.0,170167.0,0.041,0.062,0.546,0.111,186797.0,0.133,7.591,6.946,0.0,0.0,East Midlands,England,Non-member,Non-member,Member
10001883.0,De Montfort University,2017/18,0.073,0.5,0.823,0.406,327.429,2.157,0.178,151.431,8.27,39.017,49.662,43.412,35.036,0.754,0.849,0.078,0.018,0.0,0.02,224842.0,190836.0,0.036,0.057,0.539,0.071,208427.0,0.0,8.97,7.209,10.4,9.0,East Midlands,England,Non-member,Non-member,Member
10001883.0,De Montfort University,2018/19,0.092,0.489,0.714,0.372,290.766,2.496,0.172,185.083,8.723,40.339,51.311,43.742,37.2,0.712,0.848,0.075,0.016,0.002,0.018,245290.0,208128.0,0.03,0.072,0.539,0.069,222641.0,0.031,7.883,12.005,9.55,9.9,East Midlands,England,Non-member,Non-member,Member
10001883.0,De Montfort University,2019/20,0.072,0.529,0.548,0.361,219.258,3.127,0.143,204.267,7.498,40.963,53.5,44.677,37.455,0.677,0.858,0.078,0.016,0.0,0.008,253853.0,217828.0,0.03,0.079,0.571,0.07,235528.0,0.026,5.713,5.421,6.0,6.1,East Midlands,England,Non-member,Non-member,Member
10001883.0,De Montfort University,2020/21,0.008,0.607,0.512,0.398,192.728,2.361,0.157,198.464,7.619,40.918,54.115,39.607,42.105,0.703,0.852,0.09,0.016,0.001,0.007,234629.0,199813.0,0.031,0.074,0.612,0.052,232636.0,0.0,5.523,5.1,6.15,6.2,East Midlands,England,Non-member,Non-member,Member
10001883.0,De Montfort University,2021/22,0.023,0.587,1.23,0.383,463.563,2.306,0.12,215.112,6.023,40.756,54.505,47.493,34.809,0.642,0.851,0.073,0.02,0.001,0.01,243020.0,206847.0,0.034,0.074,0.601,0.04,237488.0,0.0,6.036,5.504,6.3,6.0,East Midlands,England,Non-member,Non-member,Member
10002681.0,Glasgow School of Art,2016/17,0.022,0.517,1.257,0.186,579.492,3.464,0.018,345.884,2.756,41.064,51.84,,,0.482,0.304,0.351,0.096,0.0,0.039,40796.0,12393.0,0.039,0.087,0.529,0.216,39915.0,0.0,3.677,3.414,0.0,0.0,Scotland,Scotland,Non-member,Non-member,Non-member
10002681.0,Glasgow School of Art,2017/18,-0.624,0.542,0.733,0.058,243.108,2.627,0.022,135.927,3.293,42.49,53.138,,,0.384,0.352,0.347,0.069,0.0,0.038,40580.0,14274.0,0.008,0.046,0.334,0.184,65902.0,0.0,3.766,3.538,5.7,5.7,Scotland,Scotland,Non-member,Non-member,Non-member
10002681.0,Glasgow School of Art,2018/19,-0.006,0.471,0.481,0.037,269.3,2.975,0.018,133.136,4.371,43.976,57.357,55.251,36.383,0.351,0.308,0.288,0.064,0.0,0.035,50555.0,15580.0,0.005,0.039,0.468,0.15,50837.0,0.0,3.343,7.532,6.0,6.0,Scotland,Scotland,Non-member,Non-member,Non-member
10002681.0,Glasgow School of Art,2019/20,0.165,0.46,0.442,0.031,305.102,3.945,0.153,220.119,24.589,44.583,57.505,56.314,36.357,0.32,0.343,0.284,0.054,0.0,0.026,51212.0,17578.0,0.008,0.06,0.552,0.026,42741.0,0.0,3.432,3.252,6.3,6.3,Scotland,Scotland,Non-member,Non-member,Non-member
10002681.0,Glasgow School of Art,2020/21,-0.151,0.624,0.544,0.279,285.049,3.663,-0.043,273.816,-3.643,44.487,58.236,57.877,35.775,0.352,0.432,0.43,0.052,0.0,0.019,38360.0,16565.0,0.009,0.06,0.542,0.029,44160.0,0.077,3.484,3.503,5.8,5.8,Scotland,Scotland,Non-member,Non-member,Non-member
10002681.0,Glasgow School of Art,2021/22,0.085,0.556,1.158,0.225,588.095,3.729,-0.001,213.84,-0.033,47.072,61.436,63.49,36.944,0.316,0.416,0.346,0.03,0.0,0.04,44335.0,18461.0,0.011,0.068,0.607,0.195,40573.0,0.0,3.293,3.109,5.4,5.4,Scotland,Scotland,Non-member,Non-member,Non-member
10002718.0,Goldsmiths College,2016/17,-0.006,0.608,0.735,0.189,277.194,1.533,0.095,101.897,3.377,45.191,58.096,,,0.643,0.713,0.108,0.04,0.002,0.083,114786.0,81873.0,0.021,0.071,0.604,0.145,115445.0,0.0,5.355,5.216,0.0,0.0,London,England,Non-member,Member,Non-member
10002718.0,Goldsmiths College,2017/18,-0.001,0.594,0.713,0.159,269.446,1.393,0.087,83.203,3.606,45.433,57.771,50.523,40.498,0.629,0.714,0.101,0.032,0.0,0.073,125937.0,89873.0,0.019,0.072,0.593,0.113,126051.0,0.0,5.393,4.708,6.0,6.1,London,England,Non-member,Member,Non-member
10002718.0,Goldsmiths College,2018/19,-0.007,0.616,0.373,0.138,176.028,1.518,0.074,86.285,3.383,47.143,60.111,52.771,41.695,0.603,0.721,0.091,0.046,0.0,0.072,132786.0,95800.0,0.016,0.075,0.611,0.044,133710.0,0.0,4.815,4.908,4.35,5.5,London,England,Non-member,Member,Non-member
10002718.0,Goldsmiths College,2019/20,-0.114,0.717,0.268,0.127,125.221,1.192,0.015,59.849,0.655,47.96,63.669,55.488,41.35,0.577,0.743,0.095,0.037,0.0,0.055,130123.0,96722.0,0.016,0.081,0.644,0.048,144897.0,0.0,4.9,3.769,6.3,6.2,London,England,Non-member,Member,Non-member
10002718.0,Goldsmiths College,2020/21,-0.069,0.681,0.184,0.114,104.004,1.095,0.02,59.932,0.846,46.473,60.517,55.908,37.924,0.611,0.722,0.107,0.048,0.001,0.043,126447.0,91264.0,0.013,0.091,0.636,0.019,135224.0,0.0,5.057,4.048,6.1,6.0,London,England,Non-member,Member,Non-member
10002718.0,Goldsmiths College,2021/22,0.009,0.615,0.317,0.089,157.258,1.654,0.136,107.731,6.215,47.114,61.299,53.494,41.198,0.496,0.743,0.072,0.033,0.001,0.061,137440.0,102121.0,0.013,0.09,0.621,0.038,136165.0,0.0,5.073,4.013,6.3,6.2,London,England,Non-member,Member,Non-member
10003270.0,"Imperial College of Science, Technology and Medicine",2016/17,0.081,0.486,1.344,0.566,614.756,1.216,0.112,148.94,4.853,51.542,63.384,,,0.249,0.235,0.144,0.365,0.063,0.055,991084.0,232949.0,0.02,0.072,0.529,0.231,910706.0,0.0,6.888,8.803,0.0,0.0,London,England,Member,Member,Non-member
10003270.0,"Imperial College of Science, Technology and Medicine",2017/18,0.082,0.485,1.34,0.548,621.131,1.113,0.108,129.111,4.419,53.286,65.788,65.437,41.987,0.23,0.25,0.146,0.353,0.062,0.057,1033068.0,258366.0,0.022,0.072,0.528,0.197,948252.0,0.0,6.718,8.755,8.6,9.0,London,England,Member,Member,Non-member
10003270.0,"Imperial College of Science, Technology and Medicine",2018/19,0.057,0.497,1.206,0.52,567.533,1.092,0.073,114.564,2.722,54.541,67.862,68.694,42.058,0.235,0.257,0.146,0.343,0.071,0.052,1073754.0,275901.0,0.02,0.078,0.527,0.177,1012372.0,0.0,6.564,8.075,9.4,12.9,London,England,Member,Member,Non-member
10003270.0,"Imperial College of Science, Technology and Medicine",2019/20,-0.007,0.551,1.399,0.536,599.604,1.024,0.087,121.888,3.143,56.564,70.953,70.744,44.034,0.214,0.293,0.15,0.339,0.028,0.047,1026365.0,300773.0,0.021,0.077,0.548,0.134,1033044.0,0.0,6.029,7.427,8.5,11.6,London,England,Member,Member,Non-member
10003270.0,"Imperial College of Science, Technology and Medicine",2020/21,0.025,0.545,1.457,0.498,645.037,1.112,0.126,154.605,4.273,58.789,73.885,74.043,45.296,0.203,0.322,0.145,0.336,0.022,0.028,1079219.0,347824.0,0.019,0.081,0.56,0.089,1051771.0,0.0,5.8,7.566,8.1,11.6,London,England,Member,Member,Non-member
10003270.0,"Imperial College of Science, Technology and Medicine",2021/22,0.048,0.518,1.211,0.441,571.855,1.205,0.047,149.94,1.869,59.972,75.841,77.186,45.387,0.216,0.33,0.13,0.317,0.055,0.041,1163193.0,384375.0,0.017,0.082,0.544,0.048,1107406.0,0.0,6.086,9.414,8.6,14.7,London,England,Member,Member,Non-member
10003324.0,The Institute of Cancer Research,2016/17,0.106,0.505,1.561,0.0,911.4,5.742,0.108,294.37,inf,45.21,56.619,,,0.72,0.006,0.157,0.487,0.128,0.0,124048.0,703.0,0.01,0.062,0.565,0.105,110860.0,0.048,5.95,4.981,0.0,0.0,London,England,Non-member,Member,Non-member
10003324.0,The Institute of Cancer Research,2017/18,0.173,0.474,1.747,0.0,1079.285,6.854,0.137,270.185,inf,46.433,58.122,44.709,52.09,0.811,0.007,0.204,0.466,0.087,0.0,140074.0,917.0,0.01,0.058,0.574,0.087,115830.0,0.037,5.879,4.869,7.0,7.0,London,England,Non-member,Member,Non-member
10003324.0,The Institute of Cancer Research,2018/19,0.292,0.404,1.476,0.0,1139.181,7.678,0.196,316.572,inf,47.377,59.654,47.568,46.825,0.74,0.005,0.27,0.402,0.07,0.0,167398.0,800.0,0.008,0.053,0.571,0.346,118520.0,0.047,5.847,5.13,7.0,7.4,London,England,Non-member,Member,Non-member
10003324.0,The Institute of Cancer Research,2019/20,0.091,0.523,2.097,0.0,1214.413,5.596,0.182,262.105,inf,47.125,59.663,47.267,46.721,0.765,0.007,0.183,0.448,0.082,0.0,131766.0,867.0,0.01,0.051,0.575,0.092,119783.0,0.051,6.196,5.313,7.2,7.4,London,England,Non-member,Member,Non-member
10003324.0,The Institute of Cancer Research,2020/21,0.113,0.511,2.282,0.0,1311.984,4.899,0.13,287.351,inf,49.055,61.794,50.649,45.267,0.741,0.007,0.199,0.489,0.09,0.0,141974.0,992.0,0.005,0.051,0.576,0.077,125985.0,0.049,6.197,5.259,7.5,7.7,London,England,Non-member,Member,Non-member
10003324.0,The Institute of Cancer Research,2021/22,0.188,0.457,2.027,0.0,1292.784,4.0,0.109,227.78,inf,46.381,58.189,48.95,38.746,0.795,0.007,0.178,0.398,0.131,0.0,161155.0,1191.0,0.004,0.055,0.563,0.054,130925.0,0.0,8.71,6.943,8.95,9.05,London,England,Non-member,Member,Non-member
10003614.0,The University of Winchester,2016/17,0.08,0.507,1.816,0.423,720.676,4.067,0.164,194.777,4.548,39.497,49.068,,,0.919,0.749,0.045,0.007,0.0,0.155,74992.0,56191.0,0.025,0.068,0.551,0.068,68974.0,0.0,5.469,5.339,0.0,0.0,South East,England,Non-member,Non-member,Member
10003614.0,The University of Winchester,2017/18,0.035,0.515,1.794,0.523,678.746,3.978,0.126,210.37,3.551,40.592,50.669,52.471,31.868,0.926,0.744,0.045,0.008,0.0,0.159,78983.0,58746.0,0.025,0.064,0.534,0.158,76234.0,0.018,5.395,5.329,6.7,6.9,South East,England,Non-member,Non-member,Member
10003614.0,The University of Winchester,2018/19,-0.001,0.547,1.674,0.499,610.927,1.16,0.072,73.84,1.811,42.815,53.235,56.261,32.802,0.916,0.755,0.04,0.006,0.0,0.151,80525.0,60766.0,0.027,0.066,0.546,0.407,80579.0,0.0,5.302,5.297,6.2,6.5,South East,England,Non-member,Non-member,Member
10003614.0,The University of Winchester,2019/20,0.037,0.548,1.466,0.726,555.729,2.449,0.136,113.886,3.313,43.354,55.435,56.098,34.498,0.916,0.796,0.04,0.004,0.0,0.111,80906.0,64365.0,0.03,0.065,0.569,0.203,77934.0,0.0,5.374,5.322,6.1,6.5,South East,England,Non-member,Non-member,Member
10003614.0,The University of Winchester,2020/21,0.095,0.503,1.546,0.682,623.584,3.285,0.202,182.276,6.04,40.614,52.861,54.307,31.589,0.926,0.796,0.048,0.003,0.001,0.11,84348.0,67178.0,0.032,0.081,0.556,0.041,76364.0,0.0,5.368,5.448,5.45,5.9,South East,England,Non-member,Non-member,Member
10003614.0,The University of Winchester,2021/22,0.05,0.531,1.865,0.65,717.011,3.522,0.149,201.685,3.73,42.574,55.456,54.834,34.125,0.906,0.776,0.044,0.004,0.0,0.13,86295.0,66958.0,0.031,0.076,0.559,0.079,81943.0,0.0,4.909,4.616,5.55,5.55,South East,England,Non-member,Non-member,Member
10003645.0,King's College London,2016/17,0.018,0.561,0.902,0.387,441.324,1.37,0.062,124.224,2.606,50.407,66.26,,,0.483,0.366,0.158,0.247,0.03,0.064,778150.0,284550.0,0.023,0.053,0.571,0.153,764108.0,0.0,6.943,7.018,0.0,0.0,London,England,Member,Member,Non-member
10003645.0,King's College London,2017/18,-0.002,0.56,0.841,0.37,409.814,1.017,0.078,83.453,3.523,52.186,68.077,57.878,44.887,0.447,0.383,0.147,0.231,0.03,0.062,841030.0,322134.0,0.02,0.061,0.559,0.159,842425.0,0.0,6.707,6.772,8.6,9.8,London,England,Member,Member,Non-member
10003645.0,King's College London,2018/19,-0.024,0.568,0.587,0.344,312.956,0.899,0.02,54.718,0.975,52.811,70.166,60.552,42.813,0.393,0.39,0.142,0.216,0.018,0.066,901965.0,351632.0,0.019,0.058,0.555,0.085,923219.0,0.0,6.627,6.485,10.1,11.7,London,England,Member,Member,Non-member
10003645.0,King's College London,2019/20,-0.021,0.584,1.192,0.335,521.345,0.997,0.067,81.741,3.298,51.829,69.099,59.33,43.178,0.38,0.404,0.154,0.208,0.017,0.05,964175.0,389877.0,0.02,0.061,0.572,0.085,984114.0,0.0,6.753,6.701,9.2,10.7,London,England,Member,Member,Non-member
10003645.0,King's College London,2020/21,0.04,0.555,1.181,0.416,565.285,1.322,0.121,152.364,6.185,52.344,69.479,60.501,43.105,0.376,0.461,0.145,0.188,0.017,0.022,1000537.0,461563.0,0.017,0.061,0.578,0.065,960242.0,0.0,5.655,5.714,8.267,8.867,London,England,Member,Member,Non-member
10003645.0,King's College London,2021/22,0.037,0.543,0.817,0.373,409.586,1.197,0.118,131.287,6.989,54.254,73.765,61.707,45.75,0.337,0.485,0.121,0.192,0.01,0.05,1149251.0,557703.0,0.016,0.054,0.564,0.153,1107081.0,0.0,5.456,5.409,8.1,8.9,London,England,Member,Member,Non-member
10003678.0,Kingston University,2016/17,-0.071,0.579,1.627,0.485,558.756,1.329,-0.006,229.058,-0.11,41.681,55.326,,,0.778,0.717,0.103,0.02,0.002,0.099,201302.0,144272.0,0.042,0.069,0.541,0.156,215608.0,0.0,5.014,4.175,0.0,0.0,London,England,Non-member,Non-member,Member
10003678.0,Kingston University,2017/18,-0.042,0.558,1.772,0.496,625.485,2.535,0.058,179.868,1.015,40.708,52.692,53.534,31.196,0.756,0.719,0.105,0.023,0.004,0.095,192218.0,138255.0,0.045,0.084,0.536,0.21,200327.0,0.0,6.387,5.826,6.5,6.5,London,England,Non-member,Non-member,Member
10003678.0,Kingston University,2018/19,-0.01,0.554,1.64,0.479,597.437,1.902,0.144,136.761,2.455,43.158,55.553,53.881,34.984,0.72,0.721,0.106,0.019,0.004,0.099,191669.0,138260.0,0.043,0.084,0.549,0.218,193579.0,0.0,6.14,5.652,6.5,6.5,London,England,Non-member,Non-member,Member
10003678.0,Kingston University,2019/20,0.013,0.546,1.297,0.437,484.448,2.623,0.218,165.189,3.774,45.488,59.576,58.184,35.243,0.662,0.758,0.099,0.015,0.005,0.07,199076.0,150919.0,0.042,0.087,0.553,0.127,196563.0,0.0,5.936,5.522,6.5,6.5,London,England,Non-member,Non-member,Member
10003678.0,Kingston University,2020/21,-0.016,0.586,1.357,0.458,492.293,2.746,0.16,221.497,3.544,46.599,60.871,57.284,37.974,0.672,0.806,0.1,0.013,0.004,0.027,188841.0,152222.0,0.042,0.081,0.577,0.044,191952.0,0.0,6.116,5.783,7.2,7.2,London,England,Non-member,Non-member,Member
10003678.0,Kingston University,2021/22,0.029,0.52,1.822,0.387,689.013,2.236,0.202,244.547,5.449,47.057,61.716,60.633,36.381,0.607,0.766,0.089,0.012,0.004,0.034,219310.0,168060.0,0.039,0.068,0.536,0.057,212941.0,0.0,6.375,6.011,7.1,7.1,London,England,Non-member,Non-member,Member
10003854.0,Leeds Arts University,2016/17,0.176,0.522,1.41,0.0,624.201,7.239,0.23,462.704,17.697,33.133,40.234,,,0.922,0.73,0.201,0.0,0.0,0.0,16808.0,12278.0,0.009,0.07,0.633,0.278,13855.0,0.0,4.98,4.623,0.0,0.0,Yorkshire and The Humber,England,Non-member,Non-member,Member
10003854.0,Leeds Arts University,2017/18,0.199,0.502,1.496,0.0,681.431,2.697,0.264,260.015,181.37,34.076,41.652,36.413,31.33,0.903,0.778,0.18,0.0,0.0,0.0,18571.0,14445.0,0.009,0.057,0.627,0.838,14880.0,0.0,5.018,4.682,7.9,9.3,Yorkshire and The Humber,England,Non-member,Non-member,Member
10003854.0,Leeds Arts University,2018/19,0.132,0.514,1.318,0.0,554.413,3.059,0.18,160.708,1.814,35.347,43.202,38.135,32.122,0.881,0.807,0.158,0.0,0.0,0.0,20834.0,16805.0,0.009,0.071,0.592,0.29,18083.0,0.0,5.064,4.745,8.1,8.1,Yorkshire and The Humber,England,Non-member,Non-member,Member
10003854.0,Leeds Arts University,2019/20,0.166,0.502,1.049,0.336,459.105,10.859,0.18,363.611,70.197,34.609,45.789,38.837,29.642,0.862,0.839,0.136,0.0,0.001,0.0,23796.0,19968.0,0.011,0.086,0.602,0.08,19851.0,0.0,5.374,4.674,8.1,7.9,Yorkshire and The Humber,England,Non-member,Non-member,Member
10003854.0,Leeds Arts University,2020/21,0.176,0.505,1.192,0.296,527.753,9.842,0.285,467.768,10.193,34.581,47.322,38.379,30.066,0.867,0.857,0.125,0.0,0.0,0.0,25023.0,21454.0,0.014,0.084,0.613,0.019,20628.0,0.0,5.379,4.564,6.6,6.4,Yorkshire and The Humber,England,Non-member,Non-member,Member
10003854.0,Leeds Arts University,2021/22,0.163,0.527,1.749,0.271,762.998,11.827,0.221,537.187,7.803,35.193,48.19,39.552,30.295,0.857,0.869,0.109,0.0,0.0,0.0,25066.0,21789.0,0.017,0.074,0.63,0.032,20972.0,0.005,5.37,4.586,7.4,7.4,Yorkshire and The Humber,England,Non-member,Non-member,Member
10003861.0,Leeds Beckett University,2016/17,0.019,0.557,0.761,0.437,294.294,2.93,0.156,179.859,4.11,39.108,50.634,,,0.926,0.733,0.077,0.015,0.0,0.106,221428.0,162236.0,0.041,0.086,0.568,0.09,217137.0,0.0,5.677,5.115,0.0,0.0,Yorkshire and The Humber,England,Non-member,Non-member,Member
10003861.0,Leeds Beckett University,2017/18,0.037,0.546,0.862,0.453,338.859,2.888,0.143,183.24,3.345,39.505,49.916,41.047,38.41,0.924,0.73,0.073,0.017,0.0,0.112,218533.0,159589.0,0.04,0.09,0.567,0.123,210506.0,0.0,5.721,5.269,6.7,7.9,Yorkshire and The Humber,England,Non-member,Non-member,Member
10003861.0,Leeds Beckett University,2018/19,-0.023,0.548,0.593,0.435,223.887,2.129,0.142,135.297,3.364,40.883,50.694,42.015,40.074,0.929,0.73,0.067,0.015,0.0,0.115,215963.0,157684.0,0.038,0.144,0.536,0.228,220868.0,0.0,5.65,5.306,6.7,7.9,Yorkshire and The Humber,England,Non-member,Non-member,Member
10003861.0,Leeds Beckett University,2019/20,-0.003,0.569,0.138,0.525,63.052,2.089,0.132,140.232,3.255,43.295,54.993,51.139,38.712,0.914,0.768,0.068,0.017,0.0,0.083,214213.0,164621.0,0.042,0.105,0.568,0.264,214923.0,0.0,5.428,5.255,6.7,8.0,Yorkshire and The Humber,England,Non-member,Non-member,Member
10003861.0,Leeds Beckett University,2020/21,-0.026,0.532,0.141,0.528,59.889,1.983,0.198,135.725,0.456,44.134,56.779,53.79,38.431,0.891,0.775,0.084,0.018,0.0,0.057,232026.0,179777.0,0.034,0.114,0.519,0.117,238097.0,0.0,5.325,5.125,6.7,7.4,Yorkshire and The Humber,England,Non-member,Non-member,Member
10003861.0,Leeds Beckett University,2021/22,0.047,0.55,0.992,0.47,389.61,2.243,0.197,201.901,2.256,44.081,57.142,53.472,38.453,0.84,0.771,0.059,0.019,0.0,0.068,230904.0,177921.0,0.042,0.099,0.577,0.052,220160.0,0.0,5.399,5.145,6.7,7.4,Yorkshire and The Humber,England,Non-member,Non-member,Member
10003863.0,Leeds Trinity University,2016/17,0.049,0.57,0.769,0.104,295.103,1.054,0.166,45.996,1.546,33.911,43.614,,,0.988,0.809,0.048,0.002,0.0,0.106,32658.0,26419.0,0.021,0.085,0.6,0.281,31050.0,0.018,4.925,4.425,0.0,0.0,Yorkshire and The Humber,England,Non-member,Non-member,Member
10003863.0,Leeds Trinity University,2017/18,0.054,0.563,0.845,0.342,326.339,3.326,0.139,192.719,9.39,36.263,45.66,43.975,31.079,0.983,0.815,0.051,0.0,0.001,0.094,32712.0,26676.0,0.018,0.093,0.595,0.036,30938.0,0.018,4.688,4.117,5.4,5.5,Yorkshire and The Humber,England,Non-member,Non-member,Member
10003863.0,Leeds Trinity University,2018/19,0.043,0.583,0.637,0.32,243.106,3.178,0.162,212.109,4.904,38.638,48.281,48.253,32.308,0.983,0.812,0.038,0.002,0.0,0.106,32938.0,26740.0,0.022,0.092,0.61,0.088,31516.0,0.0,4.71,4.101,6.2,6.0,Yorkshire and The Humber,England,Non-member,Non-member,Member
10003863.0,Leeds Trinity University,2019/20,0.12,0.537,0.23,0.271,95.357,4.895,0.16,244.102,5.56,38.122,48.86,47.262,32.697,0.987,0.86,0.032,0.001,0.0,0.076,36406.0,31316.0,0.023,0.091,0.61,0.06,32042.0,0.0,5.115,4.339,5.9,5.8,Yorkshire and The Humber,England,Non-member,Non-member,Member
10003863.0,Leeds Trinity University,2020/21,0.16,0.506,0.475,0.201,206.772,4.999,0.239,288.974,11.43,39.53,51.257,47.287,34.657,0.988,0.887,0.041,0.001,0.0,0.047,45655.0,40478.0,0.02,0.079,0.603,0.041,38332.0,0.0,4.756,4.39,5.65,5.3,Yorkshire and The Humber,England,Non-member,Non-member,Member
10003863.0,Leeds Trinity University,2021/22,0.182,0.499,1.017,0.156,454.015,4.452,0.283,344.419,15.976,38.745,50.26,40.636,37.341,0.988,0.873,0.047,0.001,0.0,0.06,54559.0,47616.0,0.017,0.071,0.61,0.082,44633.0,0.0,4.904,4.676,5.6,5.8,Yorkshire and The Humber,England,Non-member,Non-member,Member
10003945.0,The Liverpool Institute for Performing Arts,2016/17,0.064,0.58,1.372,0.235,555.745,2.183,0.05,176.042,2.78,36.667,44.044,,,0.678,0.726,0.128,0.0,0.003,0.028,10260.0,7444.0,0.01,0.07,0.619,0.065,9606.0,0.0,4.118,3.428,0.0,0.0,North West,England,Non-member,Non-member,Non-member
10003945.0,The Liverpool Institute for Performing Arts,2017/18,0.146,0.55,1.374,0.164,612.307,2.629,0.203,240.365,3.729,36.157,44.664,40.487,30.71,0.69,0.714,0.125,0.0,0.01,0.029,11364.0,8113.0,0.008,0.071,0.644,0.043,9707.0,0.0,4.287,3.47,4.9,4.9,North West,England,Non-member,Non-member,Non-member
10003945.0,The Liverpool Institute for Performing Arts,2018/19,0.079,0.579,1.363,0.144,562.839,1.425,0.034,164.02,0.679,38.289,47.168,42.867,32.53,0.69,0.673,0.173,0.0,0.003,0.031,12146.0,8175.0,0.006,0.072,0.628,0.317,11184.0,0.0,4.127,3.668,5.3,5.3,North West,England,Non-member,Non-member,Non-member
10003945.0,The Liverpool Institute for Performing Arts,2019/20,0.154,0.552,1.41,0.083,630.99,1.205,0.097,115.453,2.19,37.208,47.188,42.212,31.043,0.69,0.685,0.193,0.0,0.003,0.019,13173.0,9029.0,0.003,0.085,0.652,0.311,11148.0,0.0,4.3,3.963,5.4,5.4,North West,England,Non-member,Non-member,Non-member
10003945.0,The Liverpool Institute for Performing Arts,2020/21,-0.018,0.67,1.636,0.067,595.021,1.266,0.088,116.469,2.563,39.691,50.704,45.721,31.833,0.714,0.832,0.051,0.0,0.004,0.006,11496.0,9561.0,0.002,0.08,0.659,0.027,11698.0,0.0,4.031,5.463,4.6,6.0,North West,England,Non-member,Non-member,Non-member
